sale_id,product_id,units_sold,revenue,date
42251,2013,94,917.57,2023-11-02
42252,2018,61,4494.09,2023-03-22
42253,2003,72,2238.95,2023-10-16
42254,2004,98,8567.67,2023-10-15
42255,2010,63,8073.74,2023-03-06
42256,2018,27,565.93,2023-03-17
42257,2003,14,62.11,2023-10-07
42258,2014,84,9103.53,2023-08-20
42259,2011,50,7777.25,2023-10-07
42260,2010,67,3517.15,2023-06-14
42261,2006,22,6353.91,2023-08-04
42262,2016,20,4346.02,2023-09-18
42263,2007,40,3177.56,2023-12-27
42264,2010,25,3720.04,2023-10-27
42265,2009,4,7241.43,2023-11-04
42266,2012,89,3982.95,2023-03-15
42267,2019,25,526.22,2023-08-20
42268,2004,7,7977.04,2023-10-20
42269,2007,29,4475.74,2023-12-15
42270,2018,49,2969.06,2024-01-08
42271,2002,54,1914.03,2023-07-18
42272,2020,41,3564.46,2023-04-08
42273,2017,55,7444.15,2023-01-22
42274,2006,13,585.93,2023-04-28
42275,2017,97,1956.39,2023-05-21
42276,2020,90,533.53,2023-01-16
42277,2001,71,5285.2,2023-09-20
42278,2005,16,7109.22,2023-11-16
42279,2010,56,8346.23,2023-12-11
42280,2012,79,9274.69,2023-01-26
42281,2017,31,6686.82,2023-12-27
42282,2007,82,5005.31,2023-04-22
42283,2006,95,1680.49,2023-09-27
42284,2020,7,1963.64,2023-11-21
42285,2007,43,3732.43,2023-05-03
42286,2018,35,1968.01,2023-03-06
42287,2004,56,8100.44,2023-07-22
42288,2009,7,5787.26,2023-04-16
42289,2009,64,7200.48,2023-10-24
42290,2010,50,8855.88,2023-08-01
42291,2008,48,1427.69,2023-03-23
42292,2004,84,4356.12,2023-03-16
42293,2020,72,5346.06,2023-07-13
42294,2011,39,2300.22,2023-09-05
42295,2003,57,7120.09,2023-04-23
42296,2012,62,6646.89,2023-01-16
42297,2015,63,6209.79,2023-09-20
42298,2001,57,8526.11,2023-08-09
42299,2005,61,8436.16,2023-08-16
42300,2009,55,6897.15,2023-12-25
42301,2007,30,9606.09,2023-06-27
42302,2016,26,3359.05,2023-04-22
42303,2014,77,1473.28,2023-07-18
42304,2017,16,2137.81,2023-12-12
42305,2013,7,3928.95,2023-01-14
42306,2006,56,6944.1,2023-01-21
42307,2017,54,8477.67,2023-04-23
42308,2001,92,5781.45,2023-10-09
42309,2005,4,949.12,2023-08-07
42310,2011,60,8652.73,2023-11-19
42311,2018,2,2423.49,2023-09-18
42312,2015,28,4990.12,2023-01-14
42313,2018,41,6250.15,2023-08-17
42314,2018,73,9903.47,2023-10-02
42315,2016,93,7205.25,2023-04-24
42316,2014,96,1900.48,2023-04-30
42317,2009,19,3124.88,2023-04-22
42318,2003,71,2814.29,2023-02-02
42319,2017,83,8888.16,2023-10-24
42320,2007,51,8373.95,2023-10-02
42321,2019,82,9392.64,2023-08-08
42322,2008,59,7566.95,2024-01-11
42323,2004,79,6172.8,2023-04-12
42324,2018,15,4272.94,2023-11-06
42325,2007,98,444.02,2023-04-04
42326,2017,62,709.22,2023-10-18
42327,2006,83,9494.78,2023-07-12
42328,2016,88,5124.22,2023-09-06
42329,2020,11,2308.22,2024-01-20
42330,2020,17,1549.27,2023-09-28
42331,2004,12,6709.9,2024-01-02
42332,2016,27,3173.75,2023-07-02
42333,2001,50,2840.05,2023-09-18
42334,2002,55,4420.19,2023-01-08
42335,2001,48,2217.22,2024-01-11
42336,2010,33,9590.87,2024-01-11
42337,2007,17,609.52,2023-03-15
42338,2003,15,7962.17,2023-08-11
42339,2020,75,8166.91,2023-07-26
42340,2003,40,5222.02,2023-08-02
42341,2018,94,7411.51,2023-02-12
42342,2011,19,2840.42,2023-04-29
42343,2006,38,2498.53,2023-07-16
42344,2003,31,1333.03,2024-01-24
42345,2006,76,980.79,2023-09-12
42346,2018,45,7425.89,2023-06-06
42347,2019,55,7093.46,2023-04-27
42348,2011,99,6848.77,2023-04-22
42349,2002,11,8639.55,2024-01-29
42350,2014,70,2528.48,2023-11-09
42351,2008,17,2087.02,2023-12-28
42352,2012,66,4177.26,2023-06-30
42353,2015,78,4757.64,2023-02-01
42354,2012,28,131.31,2023-09-22
42355,2008,97,8515.19,2023-04-10
42356,2017,53,1719.32,2023-01-31
42357,2020,87,2522.12,2023-01-24
42358,2019,21,4483.58,2023-12-09
42359,2006,30,3673.82,2023-12-23
42360,2003,8,9075.58,2023-04-05
42361,2015,31,2164.92,2023-11-03
42362,2013,52,6869.18,2024-01-27
42363,2004,42,6278.04,2024-01-09
42364,2008,45,7507.72,2023-06-22
42365,2014,86,5817.05,2023-12-13
42366,2014,64,8046.51,2023-09-14
42367,2013,87,7801.88,2023-01-05
42368,2019,13,2201.54,2023-03-17
42369,2020,91,2171.03,2023-05-22
42370,2004,86,4549.59,2023-08-05
42371,2017,65,4949.26,2023-11-07
42372,2005,21,8734.76,2023-06-07
42373,2006,77,3888.12,2023-07-07
42374,2020,3,9216.52,2023-01-24
42375,2019,31,5246.19,2023-07-26
42376,2008,7,5858.38,2023-08-01
42377,2009,10,8260.96,2023-08-18
42378,2010,51,6850.37,2023-11-08
42379,2007,67,7204.34,2023-03-12
42380,2019,7,1005.71,2023-07-24
42381,2009,60,3232.53,2023-07-04
42382,2017,81,4536.03,2023-03-28
42383,2017,32,2307.7,2024-01-22
42384,2017,80,9624.6,2023-01-01
42385,2015,27,841.71,2023-02-25
42386,2004,53,3955.02,2023-11-16
42387,2001,52,6969.36,2024-01-13
42388,2006,76,1001.31,2023-01-15
42389,2012,24,9786.31,2023-08-28
42390,2006,2,3486.17,2024-01-10
42391,2017,87,3421.92,2023-06-18
42392,2015,42,9578.28,2023-12-11
42393,2006,83,9058.39,2023-07-10
42394,2017,72,5968.73,2023-08-30
42395,2002,33,7508.55,2023-11-16
42396,2015,65,7987.36,2023-08-20
42397,2008,13,5060.16,2023-05-15
42398,2013,65,6193.98,2023-10-18
42399,2011,24,593.63,2023-04-13
42400,2020,18,7725.14,2023-03-06
42401,2012,91,1331.68,2023-12-31
42402,2016,78,1416.57,2023-12-06
42403,2010,33,5589.21,2023-04-19
42404,2013,54,9738.33,2023-06-28
42405,2018,5,6958.01,2023-09-29
42406,2010,44,3667.9,2024-01-23
42407,2018,29,7702.3,2023-10-15
42408,2015,81,4300.62,2023-04-26
42409,2006,33,5064.62,2023-07-03
42410,2009,83,3183.85,2023-05-25
42411,2013,58,7837.89,2023-06-29
42412,2012,93,7811.41,2023-05-31
42413,2016,51,590.56,2023-12-22
42414,2006,75,1968.52,2023-07-16
42415,2017,100,9299.34,2023-07-10
42416,2002,74,4321.22,2023-06-16
42417,2006,96,5336.78,2023-08-14
42418,2016,90,573.46,2023-09-14
42419,2018,38,1418.85,2023-10-18
42420,2009,79,9409.82,2023-02-08
42421,2017,6,860.97,2023-09-30
42422,2001,63,8895.49,2023-07-17
42423,2017,87,817.68,2023-09-06
42424,2009,41,6734.26,2023-02-19
42425,2009,45,6012.17,2023-05-16
42426,2009,82,4205.68,2024-01-30
42427,2011,7,2261.79,2023-02-03
42428,2017,83,9892.48,2023-07-11
42429,2016,55,5494.8,2023-11-06
42430,2019,4,3028.04,2023-12-16
42431,2011,70,147.86,2023-05-11
42432,2014,94,4538.73,2023-10-17
42433,2016,78,511.27,2023-12-28
42434,2012,80,6269.74,2023-02-21
42435,2011,85,9270.36,2023-11-04
42436,2002,20,8561.2,2023-09-23
42437,2009,27,5018.17,2023-04-01
42438,2010,88,4570.89,2023-01-15
42439,2018,50,1339.33,2023-06-17
42440,2012,56,1383.72,2023-05-10
42441,2018,8,6680.14,2023-11-07
42442,2004,69,2103.62,2023-04-14
42443,2015,26,8565.65,2023-09-18
42444,2002,86,8086.75,2023-09-24
42445,2017,59,5830.59,2023-01-26
42446,2001,81,1003.77,2023-10-09
42447,2020,43,7757.69,2023-07-13
42448,2016,90,4291.65,2023-03-11
42449,2008,71,5646.92,2024-01-24
42450,2018,69,4737.62,2023-11-11
42451,2011,35,9054.48,2023-04-20
42452,2007,56,2982.61,2023-02-02
42453,2006,33,8275.9,2023-08-20
42454,2011,90,3694.99,2023-11-05
42455,2011,70,2700.51,2023-10-03
42456,2013,63,4586.66,2023-03-17
42457,2005,78,7820.31,2023-11-02
42458,2001,42,9574.21,2023-11-01
42459,2001,56,2571.0,2023-04-13
42460,2014,51,1399.24,2023-07-26
42461,2010,3,9954.37,2023-01-21
42462,2005,88,4078.75,2023-09-16
42463,2002,84,354.01,2023-02-20
42464,2001,64,7614.95,2023-02-02
42465,2019,64,1981.6,2023-02-17
42466,2005,10,6807.78,2023-08-28
42467,2001,70,1736.63,2023-07-06
42468,2013,56,541.01,2023-05-26
42469,2012,6,2411.11,2023-09-20
42470,2020,33,2484.0,2023-07-03
42471,2005,89,2952.78,2023-10-27
42472,2009,77,5216.88,2023-08-05
42473,2017,53,7255.22,2023-03-27
42474,2017,26,5700.87,2023-02-18
42475,2016,45,9326.58,2023-01-08
42476,2017,61,8745.78,2023-11-18
42477,2013,93,5979.71,2023-06-26
42478,2014,48,8733.55,2023-07-12
42479,2002,18,2785.23,2023-07-05
42480,2004,1,5617.08,2023-02-03
42481,2019,70,5173.78,2023-12-04
42482,2016,44,6791.86,2023-05-16
42483,2018,90,4065.74,2023-05-01
42484,2003,57,6178.37,2023-03-08
42485,2009,94,626.21,2023-01-28
42486,2002,78,2083.29,2023-01-25
42487,2006,27,7872.7,2023-09-10
42488,2008,14,3338.66,2023-03-06
42489,2016,39,2979.69,2023-07-14
42490,2018,83,7391.89,2023-10-04
42491,2007,9,7335.36,2023-01-27
42492,2015,92,1238.52,2024-01-25
42493,2009,84,4227.3,2023-05-15
42494,2014,16,6854.4,2023-07-09
42495,2017,76,402.04,2023-01-21
42496,2007,83,9364.43,2023-12-01
42497,2001,92,6513.82,2023-12-28
42498,2017,47,5674.69,2023-04-10
42499,2008,99,7573.96,2023-12-29
42500,2008,82,6785.72,2023-12-21
42501,2020,12,8652.47,2023-12-24
42502,2016,9,8638.14,2023-09-09
42503,2012,96,7605.52,2023-11-10
42504,2004,92,9933.37,2023-09-21
42505,2020,36,1904.86,2023-06-11
42506,2010,71,5143.43,2023-08-14
42507,2014,75,759.83,2023-01-26
42508,2017,66,4478.89,2023-04-01
42509,2005,36,6729.1,2023-08-06
42510,2005,91,4901.18,2023-04-17
42511,2017,26,6292.67,2023-10-28
42512,2012,46,4767.04,2023-08-16
42513,2006,93,3938.74,2023-11-05
42514,2002,33,9237.09,2023-05-28
42515,2011,55,1282.74,2023-04-14
42516,2017,82,7214.83,2023-03-28
42517,2008,79,1784.94,2023-04-04
42518,2010,77,7507.09,2023-03-24
42519,2003,7,7599.27,2023-03-24
42520,2001,25,3883.7,2023-12-25
42521,2016,77,8454.23,2023-03-06
42522,2014,45,8613.75,2023-10-09
42523,2014,76,7410.25,2023-01-06
42524,2005,42,3884.12,2023-12-30
42525,2007,80,57.81,2023-09-18
42526,2004,48,8764.31,2023-05-22
42527,2006,73,8698.75,2023-06-21
42528,2006,3,7776.07,2023-08-11
42529,2019,67,809.7,2024-01-14
42530,2007,97,3463.99,2023-12-25
42531,2018,80,865.97,2023-02-16
42532,2017,9,6005.51,2023-06-07
42533,2011,33,554.53,2023-06-18
42534,2002,44,1058.59,2023-08-29
42535,2003,43,9003.89,2023-09-24
42536,2020,9,1552.5,2023-07-19
42537,2015,73,1177.64,2023-06-28
42538,2009,67,6036.85,2023-05-17
42539,2010,24,5550.86,2023-11-17
42540,2006,33,1682.5,2023-02-09
42541,2001,34,1463.33,2023-01-04
42542,2013,22,8153.68,2023-11-12
42543,2006,26,8477.11,2023-12-19
42544,2002,50,1861.98,2023-05-13
42545,2010,3,904.71,2023-01-31
42546,2014,43,4314.74,2023-07-06
42547,2017,56,324.34,2023-08-17
42548,2007,50,631.87,2023-03-25
42549,2010,41,5667.48,2023-10-29
42550,2013,17,5234.42,2023-12-04
42551,2006,24,5468.1,2023-01-24
42552,2001,45,432.15,2024-01-11
42553,2001,38,6545.12,2023-12-17
42554,2010,43,8461.61,2023-01-27
42555,2011,20,5810.14,2024-01-09
42556,2011,40,8066.0,2023-07-21
42557,2009,9,4120.57,2023-10-31
42558,2020,30,5085.12,2023-12-24
42559,2018,74,6172.22,2023-10-15
42560,2019,76,618.69,2023-11-10
42561,2004,20,5636.41,2023-12-11
42562,2017,4,8422.24,2023-05-31
42563,2006,43,7301.67,2023-11-08
42564,2015,21,7764.37,2023-09-02
42565,2016,69,1291.66,2023-08-11
42566,2005,84,5553.13,2023-03-14
42567,2002,8,6436.81,2023-11-09
42568,2008,76,231.82,2023-03-02
42569,2014,91,3664.84,2023-11-15
42570,2012,79,7576.98,2023-07-17
42571,2007,30,4950.64,2023-06-17
42572,2012,100,7726.69,2023-09-22
42573,2010,36,178.3,2023-01-13
42574,2007,18,352.98,2023-02-22
42575,2019,15,2700.18,2024-01-27
42576,2016,71,5289.67,2023-01-14
42577,2020,16,9170.82,2023-02-25
42578,2017,96,1699.88,2023-04-19
42579,2012,80,2549.46,2023-09-09
42580,2008,91,7676.92,2023-01-09
42581,2014,4,9700.16,2023-10-16
42582,2008,63,9276.54,2023-10-05
42583,2010,99,8344.16,2023-02-05
42584,2015,11,1094.24,2023-02-25
42585,2015,100,2709.43,2023-06-03
42586,2009,80,9372.84,2023-08-25
42587,2005,66,1882.96,2023-10-27
42588,2003,95,3820.81,2023-01-29
42589,2001,71,3960.16,2023-04-14
42590,2016,35,6988.04,2023-05-13
42591,2017,81,7155.42,2024-01-29
42592,2003,100,3604.68,2023-10-06
42593,2016,15,4088.35,2023-10-01
42594,2007,34,2019.62,2023-12-29
42595,2010,70,280.24,2023-08-24
42596,2009,24,3371.38,2023-08-01
42597,2001,9,909.28,2023-02-20
42598,2010,24,9462.19,2023-02-24
42599,2015,2,5798.55,2023-12-30
42600,2007,30,3410.48,2023-10-31
42601,2017,49,2685.84,2024-01-13
42602,2008,26,6120.77,2023-11-20
42603,2002,29,1463.98,2023-10-15
42604,2019,85,9924.64,2023-04-10
42605,2017,28,6133.38,2023-07-23
42606,2002,14,2675.54,2024-01-19
42607,2016,64,2077.14,2023-11-23
42608,2019,3,2619.49,2023-06-28
42609,2015,88,1435.45,2023-12-29
42610,2001,47,6930.79,2023-03-28
42611,2017,49,3875.87,2023-11-08
42612,2008,83,1316.52,2023-08-20
42613,2006,17,1956.15,2023-06-29
42614,2005,26,2445.48,2023-04-17
42615,2014,69,6108.18,2024-01-07
42616,2001,84,6804.09,2023-12-24
42617,2002,4,4647.82,2023-06-10
42618,2014,38,5411.56,2023-11-09
42619,2003,79,7926.12,2024-01-29
42620,2013,24,7761.97,2023-01-02
42621,2016,27,1959.16,2023-12-08
42622,2019,64,2841.75,2023-06-23
42623,2016,17,1621.46,2023-09-22
42624,2006,72,417.88,2023-06-18
42625,2002,61,3989.85,2023-03-01
42626,2020,56,6085.48,2023-06-16
42627,2003,44,5398.8,2023-01-08
42628,2002,10,3308.91,2024-01-11
42629,2008,28,2154.97,2023-12-30
42630,2007,57,9805.63,2023-02-11
42631,2008,58,4761.66,2023-08-08
42632,2001,40,692.93,2023-02-25
42633,2010,2,9600.77,2023-08-21
42634,2020,15,2751.15,2023-12-13
42635,2008,46,4631.9,2023-03-14
42636,2006,100,833.62,2024-02-01
42637,2018,31,6451.28,2023-01-31
42638,2009,38,3239.37,2023-07-14
42639,2003,33,7482.16,2023-07-05
42640,2012,11,688.45,2023-09-07
42641,2015,58,2088.24,2023-02-16
42642,2007,7,8536.19,2023-08-31
42643,2004,80,9925.63,2023-01-25
42644,2007,29,2360.33,2023-01-27
42645,2018,80,1541.11,2023-09-30
42646,2001,35,5989.24,2023-10-17
42647,2020,28,8926.55,2023-04-05
42648,2018,33,1573.83,2023-07-25
42649,2013,80,5122.92,2023-10-17
42650,2003,58,7718.41,2023-11-05
42651,2009,74,4046.15,2023-06-19
42652,2004,98,9870.74,2023-07-09
42653,2002,34,8819.99,2023-01-04
42654,2010,9,4617.37,2023-04-09
42655,2017,43,4218.8,2023-12-07
42656,2010,8,4481.23,2023-07-17
42657,2015,3,1426.38,2023-06-01
42658,2015,87,2658.07,2024-01-25
42659,2010,42,4349.94,2023-03-07
42660,2008,78,9114.56,2023-09-08
42661,2001,23,4279.79,2023-03-25
42662,2018,71,7094.3,2023-01-19
42663,2012,65,8007.87,2023-06-27
42664,2011,19,1265.08,2023-07-21
42665,2009,12,3238.88,2023-08-24
42666,2006,69,9613.69,2023-07-07
42667,2019,76,8818.75,2023-07-03
42668,2014,26,9095.65,2023-05-15
42669,2001,81,9867.76,2023-07-20
42670,2002,30,3520.8,2023-10-12
42671,2013,99,9550.95,2023-09-18
42672,2006,18,2269.73,2023-08-28
42673,2003,43,2493.68,2023-10-12
42674,2010,72,1880.19,2023-07-06
42675,2013,60,9372.53,2023-02-07
42676,2010,40,2723.92,2024-01-03
42677,2004,9,3500.12,2023-06-13
42678,2002,10,4100.99,2023-04-11
42679,2013,62,9621.74,2023-04-17
42680,2018,17,3640.15,2023-09-25
42681,2019,83,3628.19,2023-10-23
42682,2019,93,1612.78,2024-01-12
42683,2001,7,2297.86,2023-02-08
42684,2008,61,6211.18,2023-10-09
42685,2015,69,4381.65,2024-01-27
42686,2017,19,9570.05,2023-03-23
42687,2005,37,2807.64,2023-10-02
42688,2011,28,1152.96,2023-12-30
42689,2014,32,7693.4,2023-08-17
42690,2001,78,2261.55,2023-03-06
42691,2009,74,6703.42,2024-01-02
42692,2016,69,4312.32,2023-08-22
42693,2018,95,6102.26,2024-01-25
42694,2004,34,4392.48,2023-11-19
42695,2007,58,7621.95,2023-05-03
42696,2007,7,3466.37,2023-03-08
42697,2007,42,7056.12,2023-11-21
42698,2002,58,5081.19,2023-03-09
42699,2016,46,3495.86,2023-11-03
42700,2012,82,7038.21,2023-11-03
42701,2017,68,7004.22,2023-10-16
42702,2008,6,3326.89,2023-09-07
42703,2013,24,821.87,2024-01-24
42704,2014,70,9816.78,2023-12-07
42705,2018,24,580.04,2023-10-29
42706,2011,37,2247.52,2023-02-02
42707,2008,71,1187.26,2023-01-11
42708,2014,34,9005.48,2023-07-03
42709,2006,18,3284.48,2023-03-25
42710,2003,43,9108.64,2023-02-21
42711,2019,14,83.79,2023-07-31
42712,2018,11,2318.5,2024-01-10
42713,2018,12,1585.9,2023-01-03
42714,2013,23,1692.38,2023-06-21
42715,2008,36,2286.36,2024-01-28
42716,2005,84,1855.0,2023-12-18
42717,2004,62,4245.1,2023-08-12
42718,2004,17,4815.9,2024-01-19
42719,2006,41,5888.01,2023-01-18
42720,2004,71,7741.53,2023-06-02
42721,2011,86,2546.5,2023-02-23
42722,2013,49,3450.84,2023-02-18
42723,2001,34,5423.13,2023-11-27
42724,2014,81,8919.02,2023-01-19
42725,2010,62,1518.88,2023-12-24
42726,2018,79,4410.43,2023-03-08
42727,2020,9,7913.27,2023-05-08
42728,2007,96,851.47,2023-04-02
42729,2012,95,2260.05,2023-02-18
42730,2016,30,1188.96,2023-05-19
42731,2010,4,1031.9,2023-04-26
42732,2018,39,2511.29,2023-08-18
42733,2014,10,9694.28,2023-11-12
42734,2020,88,1950.61,2024-01-25
42735,2020,87,7703.66,2023-04-27
42736,2016,24,511.97,2023-02-08
42737,2001,99,453.49,2023-08-16
42738,2006,37,9778.28,2024-01-02
42739,2020,9,8426.42,2024-01-18
42740,2019,56,8230.64,2023-06-02
42741,2008,45,2335.71,2023-03-17
42742,2017,32,5822.33,2023-07-21
42743,2006,10,5618.74,2023-11-12
42744,2010,44,8148.99,2023-03-01
42745,2017,34,2308.71,2023-02-24
42746,2012,90,8641.21,2023-04-10
42747,2018,51,4344.61,2023-04-09
42748,2015,29,4769.77,2023-03-27
42749,2003,90,3798.78,2023-10-15
42750,2011,13,1247.03,2023-10-31
42751,2016,16,9172.22,2023-07-07
42752,2016,88,4965.61,2023-11-20
42753,2004,22,3098.66,2023-06-27
42754,2009,49,1843.7,2023-06-29
42755,2010,87,238.26,2023-01-01
42756,2014,93,8141.05,2023-03-09
42757,2018,49,9878.82,2023-04-09
42758,2003,39,9775.79,2023-11-22
42759,2014,71,5075.59,2023-10-09
42760,2015,62,8885.89,2023-07-14
42761,2007,57,606.03,2023-09-24
42762,2010,69,5571.04,2023-06-03
42763,2010,54,3667.23,2023-08-28
42764,2011,89,7386.04,2023-07-14
42765,2018,60,8428.82,2023-01-28
42766,2014,52,116.75,2023-12-15
42767,2012,94,5103.83,2023-10-24
42768,2004,71,3519.41,2023-08-27
42769,2004,92,4715.15,2023-06-15
42770,2015,32,996.74,2023-05-06
42771,2004,51,4583.8,2023-04-21
42772,2010,52,7226.88,2024-01-28
42773,2011,82,7764.1,2023-07-10
42774,2020,60,6621.87,2023-04-02
42775,2007,78,8431.23,2023-12-02
42776,2015,57,9896.26,2024-01-08
42777,2014,4,2041.2,2023-11-27
42778,2018,10,4797.69,2023-06-08
42779,2012,81,8245.02,2023-07-28
42780,2014,85,8062.44,2023-08-04
42781,2005,62,9028.92,2023-10-30
42782,2012,94,1679.81,2023-08-17
42783,2009,67,9653.49,2024-01-11
42784,2001,18,5014.66,2023-01-13
42785,2005,15,6523.27,2024-01-05
42786,2014,32,4762.32,2023-05-08
42787,2020,100,1220.94,2023-02-20
42788,2020,88,500.71,2023-08-03
42789,2019,59,7978.44,2023-10-07
42790,2018,43,8801.06,2023-11-15
42791,2019,33,5562.06,2023-01-04
42792,2004,33,3537.37,2023-01-19
42793,2017,44,7477.12,2023-08-05
42794,2016,39,9973.15,2023-04-20
42795,2014,28,5507.53,2023-11-14
42796,2007,5,2101.42,2023-01-24
42797,2018,80,9376.98,2023-11-02
42798,2006,69,6360.06,2023-01-20
42799,2006,50,8358.91,2023-04-01
42800,2002,55,4763.62,2023-10-22
42801,2005,94,6604.82,2023-06-12
42802,2013,27,8783.92,2023-11-12
42803,2002,49,6708.92,2023-04-28
42804,2014,74,6731.33,2023-08-28
42805,2014,8,7711.7,2023-10-08
42806,2004,76,8004.4,2023-01-27
42807,2003,71,2622.15,2023-03-11
42808,2004,38,5577.64,2024-01-24
42809,2005,22,1267.11,2024-01-19
42810,2003,17,6153.13,2023-03-11
42811,2001,13,169.23,2023-12-03
42812,2001,10,6405.23,2023-06-21
42813,2015,9,4053.11,2023-05-20
42814,2013,5,8239.81,2023-05-16
42815,2006,37,3192.28,2023-06-18
42816,2009,3,5878.8,2023-10-14
42817,2010,69,9327.18,2023-08-27
42818,2003,69,3442.42,2023-09-07
42819,2002,60,4657.43,2023-03-10
42820,2010,57,2489.32,2023-07-24
42821,2004,28,1930.07,2023-04-13
42822,2011,15,8609.07,2023-04-29
42823,2019,11,6192.85,2023-05-07
42824,2005,100,9692.69,2024-01-17
42825,2012,82,6577.07,2023-09-10
42826,2003,63,6640.96,2023-03-25
42827,2006,100,9231.82,2023-12-30
42828,2009,38,1214.86,2023-04-09
42829,2009,97,8248.6,2023-08-29
42830,2011,73,2272.99,2023-10-11
42831,2011,99,3012.35,2023-01-30
42832,2001,9,9169.92,2023-05-16
42833,2019,61,5214.24,2023-07-12
42834,2006,51,6128.46,2023-08-22
42835,2018,97,6764.15,2023-08-05
42836,2014,57,9574.33,2023-05-09
42837,2007,35,7203.97,2023-09-02
42838,2017,7,9211.64,2023-10-15
42839,2015,61,6132.1,2023-03-05
42840,2006,46,6354.23,2023-03-27
42841,2013,21,7621.31,2023-10-23
42842,2002,23,849.41,2023-09-24
42843,2004,77,3545.59,2023-11-14
42844,2007,99,1574.98,2023-03-07
42845,2013,6,2526.56,2023-08-25
42846,2012,84,4559.11,2023-02-05
42847,2004,51,4534.6,2023-03-26
42848,2016,87,9274.97,2023-09-04
42849,2018,40,5527.42,2023-05-09
42850,2017,54,7017.15,2023-09-21
42851,2019,73,4713.63,2023-12-10
42852,2001,86,9675.89,2023-08-22
42853,2020,58,1898.61,2023-12-20
42854,2012,54,265.01,2023-06-14
42855,2008,71,4647.82,2023-08-20
42856,2002,30,5838.49,2023-12-28
42857,2009,92,819.94,2023-07-11
42858,2004,27,4887.94,2023-06-16
42859,2017,34,514.98,2023-04-18
42860,2018,69,5853.6,2023-05-10
42861,2011,19,5389.26,2023-05-27
42862,2017,6,4328.67,2023-11-03
42863,2006,52,1228.1,2023-07-21
42864,2002,51,3480.04,2023-02-27
42865,2004,38,1527.33,2024-01-09
42866,2001,28,7092.74,2023-07-25
42867,2017,64,1562.03,2023-10-08
42868,2004,51,5411.54,2024-01-14
42869,2014,64,9023.66,2023-08-03
42870,2003,99,1175.77,2023-09-27
42871,2016,65,2959.91,2023-04-16
42872,2004,17,7048.43,2023-07-15
42873,2016,82,475.78,2023-05-18
42874,2013,60,3893.43,2023-05-11
42875,2001,30,6960.49,2023-08-21
42876,2008,24,1072.11,2023-10-05
42877,2009,81,4965.79,2023-11-25
42878,2005,39,7128.42,2023-05-09
42879,2019,22,5329.34,2023-08-16
42880,2006,97,2029.12,2024-01-14
42881,2018,12,1418.0,2023-11-26
42882,2003,37,5517.81,2023-09-19
42883,2008,100,6179.55,2023-08-17
42884,2005,57,6104.78,2023-06-10
42885,2001,36,1179.92,2023-08-04
42886,2002,84,2889.1,2023-07-13
42887,2015,90,9053.71,2023-07-25
42888,2005,25,1467.68,2023-04-25
42889,2016,88,2853.25,2023-08-05
42890,2020,19,1509.4,2023-04-03
42891,2005,53,9958.1,2023-06-16
42892,2007,39,3405.05,2023-02-10
42893,2010,81,8122.88,2023-02-01
42894,2002,15,9573.84,2023-11-10
42895,2020,84,264.64,2023-03-14
42896,2011,73,7807.9,2023-09-19
42897,2010,43,3799.58,2023-07-01
42898,2005,9,2501.45,2023-07-05
42899,2014,7,751.12,2023-10-03
42900,2020,55,3899.99,2023-07-14
42901,2020,94,4893.83,2023-02-07
42902,2015,16,1014.99,2023-11-06
42903,2005,93,5340.88,2023-09-09
42904,2015,3,1792.0,2023-06-25
42905,2012,97,1878.27,2023-12-12
42906,2005,100,1187.31,2023-07-13
42907,2009,85,6580.45,2023-06-22
42908,2003,14,3626.37,2023-10-01
42909,2014,53,8534.31,2024-01-22
42910,2006,44,7371.41,2023-12-19
42911,2003,93,4981.92,2023-10-20
42912,2005,8,9830.46,2023-12-02
42913,2016,12,2381.13,2024-01-21
42914,2019,27,413.86,2023-08-12
42915,2004,60,9666.56,2023-08-14
42916,2011,33,4437.67,2023-07-22
42917,2016,10,7621.15,2023-09-08
42918,2017,68,1278.62,2024-01-17
42919,2014,57,7404.02,2023-10-18
42920,2009,19,6106.88,2023-08-23
42921,2004,60,5172.93,2023-11-21
42922,2012,5,4519.15,2023-12-02
42923,2016,57,8924.31,2023-11-25
